timestamp,household_id,voltage,usage_kwh,device_status,region
2025-05-01 07:40:00,HH002,234.03,0.343,ON,West
2025-05-01 07:40:00,HH003,225.58,0.154,ON,East
2025-05-01 07:40:00,HH004,232.14,0.157,ON,North
2025-05-01 07:40:00,HH005,226.14,0.043,ON,South
2025-05-01 07:40:00,HH006,225.93,0.189,ON,West
2025-05-01 07:40:00,HH007,229.16,0.044,ON,South
2025-05-01 07:40:00,HH008,229.64,0.139,ON,South
2025-05-01 07:40:00,HH009,232.62,0.503,OFF,East
2025-05-01 07:50:00,HH000,236.71,0.028,ON,West
2025-05-01 07:50:00,HH001,229.79,0.766,ON,West
2025-05-01 07:50:00,HH002,229.42,0.908,ON,South
2025-05-01 07:50:00,HH003,227.29,0.369,OFF,East
2025-05-01 07:50:00,HH004,223.92,0.046,ON,West
2025-05-01 07:50:00,HH005,223.79,0.304,ON,West
2025-05-01 07:50:00,HH006,231.2,0.147,OFF,North
2025-05-01 07:50:00,HH007,225.69,0.157,ON,East
2025-05-01 07:50:00,HH008,228.01,0.498,ON,West
2025-05-01 07:50:00,HH009,228.48,0.148,ON,South
2025-05-01 08:00:00,HH000,231.17,0.132,ON,East
2025-05-01 08:00:00,HH001,230.11,0.84,ON,East
2025-05-01 08:00:00,HH002,232.63,0.347,ON,South
2025-05-01 08:00:00,HH003,231.03,0.068,ON,North
2025-05-01 08:00:00,HH004,227.78,0.085,ON,East
2025-05-01 08:00:00,HH005,229.0,0.151,OFF,East
2025-05-01 08:00:00,HH006,233.1,0.467,ON,East
2025-05-01 08:00:00,HH007,235.5,0.133,ON,North
2025-05-01 08:00:00,HH008,232.34,0.201,ON,South
2025-05-01 08:00:00,HH009,228.72,0.082,ON,South
2025-05-01 08:10:00,HH000,228.61,0.175,ON,South
2025-05-01 08:10:00,HH001,229.66,0.065,ON,South
2025-05-01 08:10:00,HH002,225.7,0.145,OFF,East
2025-05-01 08:10:00,HH003,229.06,0.125,ON,South
2025-05-01 08:10:00,HH004,230.15,0.268,ON,South
2025-05-01 08:10:00,HH005,230.15,0.283,ON,North
2025-05-01 08:10:00,HH006,231.75,0.086,ON,South
2025-05-01 08:10:00,HH007,231.29,0.071,ON,West
2025-05-01 08:10:00,HH008,231.83,0.332,ON,North
2025-05-01 08:10:00,HH009,230.22,0.113,ON,South
2025-05-01 08:20:00,HH000,229.64,0.868,ON,West
2025-05-01 08:20:00,HH001,230.16,0.91,ON,North
2025-05-01 08:20:00,HH002,232.39,0.213,ON,West
2025-05-01 08:20:00,HH003,230.74,0.016,ON,West
2025-05-01 08:20:00,HH004,227.45,0.166,OFF,South
2025-05-01 08:20:00,HH005,226.14,0.101,ON,East
2025-05-01 08:20:00,HH006,233.01,0.411,ON,North
2025-05-01 08:20:00,HH007,235.16,0.274,ON,South
2025-05-01 08:20:00,HH008,231.63,0.111,ON,East
2025-05-01 08:20:00,HH009,227.67,0.274,ON,South
2025-05-01 08:30:00,HH000,230.53,0.277,ON,North
2025-05-01 08:30:00,HH001,228.12,0.051,ON,South
2025-05-01 08:30:00,HH002,229.52,0.008,ON,West
2025-05-01 08:30:00,HH003,229.06,0.005,ON,North
2025-05-01 08:30:00,HH004,230.58,0.003,OFF,South
2025-05-01 08:30:00,HH005,235.71,0.046,ON,North
2025-05-01 08:30:00,HH006,228.41,0.071,ON,North
2025-05-01 08:30:00,HH007,227.38,0.285,ON,South
2025-05-01 08:30:00,HH008,228.48,0.093,ON,East
2025-05-01 08:30:00,HH009,233.39,0.906,ON,West
2025-05-01 08:40:00,HH000,228.36,0.033,ON,East
2025-05-01 08:40:00,HH001,230.25,0.016,ON,South
2025-05-01 08:40:00,HH002,232.94,0.15,ON,East
2025-05-01 08:40:00,HH003,230.32,0.042,ON,North
2025-05-01 08:40:00,HH004,235.04,0.206,ON,West
2025-05-01 08:40:00,HH005,232.77,0.217,OFF,North
2025-05-01 08:40:00,HH006,230.22,0.06,ON,East
2025-05-01 08:40:00,HH007,226.73,0.101,ON,West
2025-05-01 08:40:00,HH008,229.14,0.149,OFF,South
2025-05-01 08:40:00,HH009,228.0,0.029,ON,West
2025-05-01 08:50:00,HH000,226.93,0.181,ON,West
2025-05-01 08:50:00,HH001,227.23,0.171,ON,East
2025-05-01 08:50:00,HH002,229.26,0.08,ON,East
2025-05-01 08:50:00,HH003,227.57,0.136,ON,North
2025-05-01 08:50:00,HH004,231.26,0.529,ON,North
2025-05-01 08:50:00,HH005,227.36,0.022,ON,East
2025-05-01 08:50:00,HH006,228.97,0.153,ON,West
2025-05-01 08:50:00,HH007,230.05,0.269,ON,South
2025-05-01 08:50:00,HH008,228.43,0.294,OFF,South
2025-05-01 08:50:00,HH009,227.39,0.39,ON,West
2025-05-01 09:00:00,HH000,228.07,0.188,ON,West
2025-05-01 09:00:00,HH001,227.45,0.142,OFF,West
2025-05-01 09:00:00,HH002,224.81,0.167,OFF,East
2025-05-01 09:00:00,HH003,238.95,0.168,ON,North
2025-05-01 09:00:00,HH004,230.28,0.127,ON,South
2025-05-01 09:00:00,HH005,230.2,0.122,ON,North
2025-05-01 09:00:00,HH006,231.56,0.119,OFF,West
2025-05-01 09:00:00,HH007,229.11,0.242,OFF,East
2025-05-01 09:00:00,HH008,229.17,0.238,ON,North
2025-05-01 09:00:00,HH009,227.45,0.055,ON,West
2025-05-01 09:10:00,HH000,235.06,0.182,ON,North
2025-05-01 09:10:00,HH001,230.8,0.051,ON,South
2025-05-01 09:10:00,HH002,227.67,0.1,ON,East
2025-05-01 09:10:00,HH003,237.15,0.116,ON,West
2025-05-01 09:10:00,HH004,236.07,0.038,ON,East
2025-05-01 09:10:00,HH005,230.16,0.163,ON,East
2025-05-01 09:10:00,HH006,237.57,0.07,ON,South
2025-05-01 09:10:00,HH007,231.87,0.399,ON,East
2025-05-01 09:10:00,HH008,226.48,0.056,ON,East
2025-05-01 09:10:00,HH009,231.22,0.325,ON,West
2025-05-01 09:20:00,HH000,231.82,0.123,ON,West
2025-05-01 09:20:00,HH001,224.88,0.256,OFF,East
2025-05-01 09:20:00,HH002,228.48,0.252,ON,South
2025-05-01 09:20:00,HH003,230.22,0.105,ON,North
2025-05-01 09:20:00,HH004,229.03,0.199,ON,North
2025-05-01 09:20:00,HH005,232.24,0.11,OFF,South
2025-05-01 09:20:00,HH006,227.1,0.139,ON,West
2025-05-01 09:20:00,HH007,234.3,0.136,ON,South
2025-05-01 09:20:00,HH008,229.39,0.014,OFF,South
2025-05-01 09:20:00,HH009,230.6,0.109,ON,West
2025-05-01 09:30:00,HH000,231.8,0.655,ON,West
2025-05-01 09:30:00,HH001,230.06,0.709,ON,East
2025-05-01 09:30:00,HH002,229.43,0.046,ON,East
2025-05-01 09:30:00,HH003,225.84,0.183,ON,North
2025-05-01 09:30:00,HH004,228.28,0.405,ON,West
2025-05-01 09:30:00,HH005,234.77,0.008,ON,South
2025-05-01 09:30:00,HH006,228.82,0.017,ON,East
2025-05-01 09:30:00,HH007,230.21,0.098,ON,East
2025-05-01 09:30:00,HH008,234.38,0.062,ON,South
2025-05-01 09:30:00,HH009,231.0,0.036,OFF,East
2025-05-01 09:40:00,HH000,228.42,0.0,ON,West
2025-05-01 09:40:00,HH001,230.65,0.166,ON,South
2025-05-01 09:40:00,HH002,225.81,0.094,ON,East
2025-05-01 09:40:00,HH003,227.44,0.001,ON,North
2025-05-01 09:40:00,HH004,232.29,0.17,ON,North
2025-05-01 09:40:00,HH005,228.86,0.772,OFF,South
2025-05-01 09:40:00,HH006,232.24,0.021,ON,East
2025-05-01 09:40:00,HH007,229.08,0.011,OFF,West
2025-05-01 09:40:00,HH008,227.92,0.14,ON,East
2025-05-01 09:40:00,HH009,230.91,0.251,ON,South
2025-05-01 09:50:00,HH000,224.97,0.088,ON,West
2025-05-01 09:50:00,HH001,232.57,0.048,ON,North
2025-05-01 09:50:00,HH002,227.66,1.281,ON,West
2025-05-01 09:50:00,HH003,232.35,0.049,ON,East
2025-05-01 09:50:00,HH004,231.7,0.132,ON,South
2025-05-01 09:50:00,HH005,231.96,0.664,ON,South
2025-05-01 09:50:00,HH006,230.55,0.248,ON,North
2025-05-01 09:50:00,HH007,231.23,0.421,ON,East
2025-05-01 09:50:00,HH008,223.75,0.11,OFF,North
2025-05-01 09:50:00,HH009,227.53,0.091,OFF,South
2025-05-01 10:00:00,HH000,236.48,0.078,ON,East
2025-05-01 10:00:00,HH001,228.65,0.173,ON,East
2025-05-01 10:00:00,HH002,230.5,0.032,ON,North
2025-05-01 10:00:00,HH003,234.25,0.136,ON,East
2025-05-01 10:00:00,HH004,230.39,0.266,ON,South
2025-05-01 10:00:00,HH005,228.29,0.018,ON,North
2025-05-01 10:00:00,HH006,232.38,0.092,ON,North
2025-05-01 10:00:00,HH007,228.04,0.203,ON,South
2025-05-01 10:00:00,HH008,228.85,0.135,ON,East
2025-05-01 10:00:00,HH009,226.79,0.278,ON,South
2025-05-01 10:10:00,HH000,229.25,0.468,ON,East
2025-05-01 10:10:00,HH001,231.63,0.239,ON,West
2025-05-01 10:10:00,HH002,227.55,0.084,ON,West
2025-05-01 10:10:00,HH003,231.63,0.056,ON,North
2025-05-01 10:10:00,HH004,226.38,0.081,OFF,South
2025-05-01 10:10:00,HH005,236.63,0.176,ON,West
2025-05-01 10:10:00,HH006,222.54,0.141,ON,East
2025-05-01 10:10:00,HH007,234.22,0.212,ON,North
2025-05-01 10:10:00,HH008,237.73,0.056,OFF,East
2025-05-01 10:10:00,HH009,228.92,0.528,ON,West
2025-05-01 10:20:00,HH000,233.56,0.653,ON,West
2025-05-01 10:20:00,HH001,230.73,0.169,ON,East
2025-05-01 10:20:00,HH002,228.74,0.031,ON,South
2025-05-01 10:20:00,HH003,228.2,0.091,ON,West
2025-05-01 10:20:00,HH004,228.51,0.088,ON,West
2025-05-01 10:20:00,HH005,232.14,0.165,OFF,South
2025-05-01 10:20:00,HH006,228.7,0.353,ON,North
2025-05-01 10:20:00,HH007,232.88,0.037,ON,West
2025-05-01 10:20:00,HH008,234.92,0.838,ON,West
2025-05-01 10:20:00,HH009,235.25,0.037,ON,South
2025-05-01 10:30:00,HH000,235.25,0.218,OFF,North
2025-05-01 10:30:00,HH001,225.61,0.055,ON,North
2025-05-01 10:30:00,HH002,226.01,0.239,ON,North
2025-05-01 10:30:00,HH003,229.35,0.038,ON,South
2025-05-01 10:30:00,HH004,232.62,0.032,ON,North
2025-05-01 10:30:00,HH005,234.47,0.639,OFF,South
2025-05-01 10:30:00,HH006,227.57,0.158,ON,North
2025-05-01 10:30:00,HH007,228.18,0.059,ON,South
2025-05-01 10:30:00,HH008,233.42,0.014,ON,North
2025-05-01 10:30:00,HH009,231.99,0.03,ON,South
2025-05-01 10:40:00,HH000,229.14,0.106,ON,North
2025-05-01 10:40:00,HH001,228.02,0.01,OFF,South
2025-05-01 10:40:00,HH002,233.8,0.356,ON,South
2025-05-01 10:40:00,HH003,229.46,0.071,ON,East
2025-05-01 10:40:00,HH004,231.68,0.093,ON,West
2025-05-01 10:40:00,HH005,230.63,0.047,ON,North
2025-05-01 10:40:00,HH006,236.47,0.077,OFF,West
2025-05-01 10:40:00,HH007,230.38,0.376,ON,South
2025-05-01 10:40:00,HH008,228.34,0.078,ON,North
2025-05-01 10:40:00,HH009,227.38,0.108,ON,West
2025-05-01 10:50:00,HH000,227.41,0.074,ON,East
2025-05-01 10:50:00,HH001,223.14,0.042,ON,North
2025-05-01 10:50:00,HH002,227.25,0.245,ON,West
2025-05-01 10:50:00,HH003,230.7,0.048,ON,East
2025-05-01 10:50:00,HH004,227.52,0.123,ON,North
2025-05-01 10:50:00,HH005,237.35,0.63,ON,West
2025-05-01 10:50:00,HH006,230.12,0.185,ON,West
2025-05-01 10:50:00,HH007,230.6,0.059,ON,East
2025-05-01 10:50:00,HH008,227.88,0.307,ON,West
2025-05-01 10:50:00,HH009,233.25,0.179,OFF,South
2025-05-01 11:00:00,HH000,229.14,0.067,ON,East
2025-05-01 11:00:00,HH001,224.69,0.152,ON,West
2025-05-01 11:00:00,HH002,229.93,0.38,ON,South
2025-05-01 11:00:00,HH003,229.9,0.044,ON,North
2025-05-01 11:00:00,HH004,230.95,0.014,ON,North
2025-05-01 11:00:00,HH005,229.13,0.128,ON,West
2025-05-01 11:00:00,HH006,234.38,0.028,ON,South
2025-05-01 11:00:00,HH007,234.54,0.029,ON,North
2025-05-01 11:00:00,HH008,227.33,0.077,OFF,East
2025-05-01 11:00:00,HH009,231.68,0.042,ON,West
2025-05-01 11:10:00,HH000,227.09,0.037,OFF,South
2025-05-01 11:10:00,HH001,227.17,0.285,ON,South
2025-05-01 11:10:00,HH002,230.29,0.055,ON,North
2025-05-01 11:10:00,HH003,228.74,0.121,ON,West
2025-05-01 11:10:00,HH004,227.32,0.372,ON,East
2025-05-01 11:10:00,HH005,229.72,0.164,OFF,North
2025-05-01 11:10:00,HH006,234.31,0.065,ON,East
2025-05-01 11:10:00,HH007,231.49,0.134,ON,East
2025-05-01 11:10:00,HH008,235.3,0.014,ON,North
2025-05-01 11:10:00,HH009,231.34,0.409,ON,West
2025-05-01 11:20:00,HH000,232.46,1.111,ON,South
2025-05-01 11:20:00,HH001,228.81,0.106,ON,East
2025-05-01 11:20:00,HH002,231.31,0.054,ON,East
2025-05-01 11:20:00,HH003,228.3,0.307,ON,West
2025-05-01 11:20:00,HH004,223.4,0.079,ON,South
2025-05-01 11:20:00,HH005,229.58,0.011,ON,East
2025-05-01 11:20:00,HH006,227.09,0.09,ON,East
2025-05-01 11:20:00,HH007,234.38,0.909,ON,South
2025-05-01 11:20:00,HH008,228.61,0.001,ON,South
2025-05-01 11:20:00,HH009,238.46,0.192,ON,South
2025-05-01 11:30:00,HH000,231.69,0.038,OFF,South
2025-05-01 11:30:00,HH001,235.48,0.129,ON,North
2025-05-01 11:30:00,HH002,224.69,0.05,ON,East
2025-05-01 11:30:00,HH003,233.52,0.011,OFF,West
2025-05-01 11:30:00,HH004,230.11,0.032,ON,South
2025-05-01 11:30:00,HH005,227.39,0.608,ON,East
2025-05-01 11:30:00,HH006,226.43,0.179,ON,West
2025-05-01 11:30:00,HH007,233.3,0.303,OFF,East
2025-05-01 11:30:00,HH008,227.75,0.026,OFF,South
2025-05-01 11:30:00,HH009,229.64,0.046,OFF,West
2025-05-01 11:40:00,HH000,226.43,0.5,ON,North
2025-05-01 11:40:00,HH001,230.7,0.059,ON,West
2025-05-01 11:40:00,HH002,230.94,0.079,ON,South
2025-05-01 11:40:00,HH003,232.59,0.034,OFF,South
2025-05-01 11:40:00,HH004,230.89,0.12,ON,West
2025-05-01 11:40:00,HH005,225.38,0.205,ON,East
2025-05-01 11:40:00,HH006,231.74,0.166,ON,East
2025-05-01 11:40:00,HH007,230.59,0.362,ON,South
2025-05-01 11:40:00,HH008,228.99,0.076,ON,East
2025-05-01 11:40:00,HH009,230.71,0.291,ON,West
2025-05-01 11:50:00,HH000,228.48,0.017,ON,West
2025-05-01 11:50:00,HH001,228.49,0.207,ON,West
2025-05-01 11:50:00,HH002,225.42,0.227,OFF,East
2025-05-01 11:50:00,HH003,226.49,0.641,ON,South
2025-05-01 11:50:00,HH004,233.81,0.098,ON,North
2025-05-01 11:50:00,HH005,226.28,0.126,OFF,North
2025-05-01 11:50:00,HH006,227.58,0.068,ON,North
2025-05-01 11:50:00,HH007,225.01,0.058,ON,South
2025-05-01 11:50:00,HH008,230.68,0.751,OFF,West
2025-05-01 11:50:00,HH009,225.62,0.17,ON,East
2025-05-01 12:00:00,HH000,229.16,0.086,ON,South
2025-05-01 12:00:00,HH001,234.87,0.794,ON,North
2025-05-01 12:00:00,HH002,232.23,0.363,ON,South
2025-05-01 12:00:00,HH003,232.32,0.286,ON,North
2025-05-01 12:00:00,HH004,228.56,0.148,ON,North
2025-05-01 12:00:00,HH005,229.09,0.576,ON,South
2025-05-01 12:00:00,HH006,228.39,0.098,ON,South
2025-05-01 12:00:00,HH007,229.22,0.48,ON,East
2025-05-01 12:00:00,HH008,229.8,0.006,OFF,East
2025-05-01 12:00:00,HH009,228.64,0.372,ON,East
2025-05-01 12:10:00,HH000,228.91,0.308,ON,North
2025-05-01 12:10:00,HH001,235.9,0.139,ON,North
2025-05-01 12:10:00,HH002,228.3,0.072,OFF,East
2025-05-01 12:10:00,HH003,233.04,0.106,ON,West
2025-05-01 12:10:00,HH004,225.7,0.084,ON,South
2025-05-01 12:10:00,HH005,231.96,0.041,ON,West
2025-05-01 12:10:00,HH006,235.43,0.318,ON,East
2025-05-01 12:10:00,HH007,233.17,0.076,ON,North
2025-05-01 12:10:00,HH008,229.87,0.251,ON,South
2025-05-01 12:10:00,HH009,229.44,0.253,ON,North
2025-05-01 12:20:00,HH000,233.31,0.238,ON,South
2025-05-01 12:20:00,HH001,230.79,0.019,ON,North
2025-05-01 12:20:00,HH002,225.75,0.199,ON,South
2025-05-01 12:20:00,HH003,227.82,0.491,OFF,West
2025-05-01 12:20:00,HH004,232.91,0.278,ON,South
2025-05-01 12:20:00,HH005,234.15,0.061,OFF,East
2025-05-01 12:20:00,HH006,231.5,0.159,ON,East
2025-05-01 12:20:00,HH007,233.19,0.006,OFF,North
2025-05-01 12:20:00,HH008,234.84,0.321,ON,North
2025-05-01 12:20:00,HH009,226.44,0.034,ON,North
2025-05-01 12:30:00,HH000,233.28,0.426,ON,North
2025-05-01 12:30:00,HH001,222.44,0.148,ON,West
2025-05-01 12:30:00,HH002,238.03,0.108,ON,South
2025-05-01 12:30:00,HH003,226.53,0.209,ON,North
2025-05-01 12:30:00,HH004,226.12,0.438,ON,North
2025-05-01 12:30:00,HH005,237.21,0.19,OFF,North
2025-05-01 12:30:00,HH006,229.53,0.293,OFF,East
2025-05-01 12:30:00,HH007,231.37,0.432,ON,West
2025-05-01 12:30:00,HH008,230.86,0.021,ON,South
2025-05-01 12:30:00,HH009,228.33,0.023,ON,East
2025-05-01 12:40:00,HH000,225.99,0.205,ON,South
2025-05-01 12:40:00,HH001,227.75,0.243,ON,South
2025-05-01 12:40:00,HH002,229.12,0.549,ON,West
2025-05-01 12:40:00,HH003,227.67,0.087,ON,South
2025-05-01 12:40:00,HH004,228.31,0.126,ON,North
2025-05-01 12:40:00,HH005,229.07,0.002,ON,East
2025-05-01 12:40:00,HH006,229.74,0.173,ON,South
2025-05-01 12:40:00,HH007,227.9,0.331,ON,West
2025-05-01 12:40:00,HH008,230.39,0.161,ON,West
2025-05-01 12:40:00,HH009,233.85,0.257,ON,East
2025-05-01 12:50:00,HH000,226.75,0.061,ON,East
2025-05-01 12:50:00,HH001,233.63,0.628,ON,East
2025-05-01 12:50:00,HH002,222.8,0.951,ON,North
2025-05-01 12:50:00,HH003,232.25,0.03,ON,North
2025-05-01 12:50:00,HH004,222.1,0.195,ON,North
2025-05-01 12:50:00,HH005,229.58,0.153,ON,North
2025-05-01 12:50:00,HH006,233.57,0.186,ON,North
2025-05-01 12:50:00,HH007,229.59,0.086,ON,South
2025-05-01 12:50:00,HH008,231.65,0.248,OFF,North
2025-05-01 12:50:00,HH009,228.84,0.227,ON,North
2025-05-01 13:00:00,HH000,228.82,1.257,ON,South
2025-05-01 13:00:00,HH001,233.91,0.058,ON,South
2025-05-01 13:00:00,HH002,229.01,0.152,ON,South
2025-05-01 13:00:00,HH003,227.83,0.079,ON,North
2025-05-01 13:00:00,HH004,229.26,0.231,ON,East
2025-05-01 13:00:00,HH005,229.47,0.223,ON,South
2025-05-01 13:00:00,HH006,234.13,0.242,ON,North
2025-05-01 13:00:00,HH007,225.58,0.004,OFF,West
2025-05-01 13:00:00,HH008,230.39,0.222,ON,North
2025-05-01 13:00:00,HH009,229.97,0.333,ON,South
2025-05-01 13:10:00,HH000,231.85,0.33,ON,West
2025-05-01 13:10:00,HH001,227.3,0.319,ON,West
2025-05-01 13:10:00,HH002,231.83,0.297,ON,East
2025-05-01 13:10:00,HH003,233.79,0.044,ON,South
2025-05-01 13:10:00,HH004,230.0,0.274,OFF,South
2025-05-01 13:10:00,HH005,228.62,0.001,ON,East
2025-05-01 13:10:00,HH006,232.78,0.067,ON,West
2025-05-01 13:10:00,HH007,231.15,0.142,ON,West
2025-05-01 13:10:00,HH008,229.19,0.047,ON,North
2025-05-01 13:10:00,HH009,226.55,0.056,OFF,North
2025-05-01 13:20:00,HH000,231.67,0.222,ON,East
2025-05-01 13:20:00,HH001,225.9,0.666,ON,South
2025-05-01 13:20:00,HH002,228.6,0.097,ON,West
2025-05-01 13:20:00,HH003,227.78,0.113,ON,North
2025-05-01 13:20:00,HH004,229.57,0.064,ON,South
2025-05-01 13:20:00,HH005,232.43,0.374,OFF,West
2025-05-01 13:20:00,HH006,231.68,0.017,ON,East
2025-05-01 13:20:00,HH007,227.51,0.044,ON,North
2025-05-01 13:20:00,HH008,228.49,0.109,ON,East
2025-05-01 13:20:00,HH009,223.81,0.293,ON,North
2025-05-01 13:30:00,HH000,229.24,0.12,ON,West
2025-05-01 13:30:00,HH001,233.26,0.739,ON,South
2025-05-01 13:30:00,HH002,229.5,0.185,ON,North
2025-05-01 13:30:00,HH003,227.73,0.167,ON,North
2025-05-01 13:30:00,HH004,236.19,0.873,ON,West
2025-05-01 13:30:00,HH005,230.74,0.138,ON,West
2025-05-01 13:30:00,HH006,231.74,0.196,ON,East
2025-05-01 13:30:00,HH007,238.99,0.413,ON,East
2025-05-01 13:30:00,HH008,232.7,0.129,ON,East
2025-05-01 13:30:00,HH009,226.9,0.977,ON,West
2025-05-01 13:40:00,HH000,231.82,0.243,ON,North
2025-05-01 13:40:00,HH001,228.3,0.305,ON,West
2025-05-01 13:40:00,HH002,231.35,0.002,ON,North
2025-05-01 13:40:00,HH003,228.88,0.412,ON,South
2025-05-01 13:40:00,HH004,228.59,0.41,OFF,North
2025-05-01 13:40:00,HH005,226.43,0.667,ON,West
2025-05-01 13:40:00,HH006,231.62,0.203,OFF,North
2025-05-01 13:40:00,HH007,225.25,0.029,ON,West
2025-05-01 13:40:00,HH008,231.02,0.491,ON,South
2025-05-01 13:40:00,HH009,229.84,0.19,OFF,South
2025-05-01 13:50:00,HH000,228.75,0.054,OFF,East
2025-05-01 13:50:00,HH001,228.71,0.121,OFF,West
2025-05-01 13:50:00,HH002,231.19,0.11,ON,West
2025-05-01 13:50:00,HH003,231.19,0.333,ON,East
2025-05-01 13:50:00,HH004,229.81,0.171,OFF,North
2025-05-01 13:50:00,HH005,231.38,0.271,ON,West
2025-05-01 13:50:00,HH006,227.83,0.018,ON,South
2025-05-01 13:50:00,HH007,232.95,0.242,ON,East
2025-05-01 13:50:00,HH008,229.1,0.259,OFF,East
2025-05-01 13:50:00,HH009,226.41,0.057,ON,North
2025-05-01 14:00:00,HH000,227.17,0.691,ON,West
2025-05-01 14:00:00,HH001,227.27,0.044,OFF,North
2025-05-01 14:00:00,HH002,229.74,0.147,ON,West
2025-05-01 14:00:00,HH003,232.49,0.095,ON,East
2025-05-01 14:00:00,HH004,226.78,0.017,ON,South
2025-05-01 14:00:00,HH005,228.13,0.062,ON,West
2025-05-01 14:00:00,HH006,226.63,0.115,OFF,West
2025-05-01 14:00:00,HH007,233.53,0.002,ON,East
2025-05-01 14:00:00,HH008,231.08,0.124,ON,North
2025-05-01 14:00:00,HH009,227.68,0.445,ON,South
2025-05-01 14:10:00,HH000,228.65,0.066,ON,East
2025-05-01 14:10:00,HH001,227.71,0.028,ON,East
2025-05-01 14:10:00,HH002,232.75,0.112,ON,West
2025-05-01 14:10:00,HH003,233.9,0.334,ON,West
2025-05-01 14:10:00,HH004,229.28,0.256,ON,South
2025-05-01 14:10:00,HH005,230.1,0.096,ON,North
2025-05-01 14:10:00,HH006,229.32,0.098,OFF,North
2025-05-01 14:10:00,HH007,229.05,0.099,ON,East
2025-05-01 14:10:00,HH008,227.17,0.238,ON,East
2025-05-01 14:10:00,HH009,228.52,0.465,ON,South
2025-05-01 14:20:00,HH000,231.31,0.224,OFF,East
2025-05-01 14:20:00,HH001,237.35,0.21,ON,North
2025-05-01 14:20:00,HH002,226.77,0.199,OFF,South
2025-05-01 14:20:00,HH003,228.11,0.545,OFF,East
2025-05-01 14:20:00,HH004,237.21,0.377,ON,North
2025-05-01 14:20:00,HH005,231.24,0.075,ON,West
2025-05-01 14:20:00,HH006,227.02,0.434,ON,East
2025-05-01 14:20:00,HH007,232.14,0.002,ON,South
2025-05-01 14:20:00,HH008,229.49,0.157,ON,South
2025-05-01 14:20:00,HH009,233.17,0.33,ON,West
2025-05-01 14:30:00,HH000,229.87,0.104,ON,North
2025-05-01 14:30:00,HH001,228.85,0.159,ON,East
2025-05-01 14:30:00,HH002,229.18,0.044,ON,North
2025-05-01 14:30:00,HH003,231.95,0.039,ON,West
2025-05-01 14:30:00,HH004,231.11,0.094,ON,North
2025-05-01 14:30:00,HH005,230.94,0.064,ON,West
2025-05-01 14:30:00,HH006,228.27,0.171,ON,South
2025-05-01 14:30:00,HH007,229.92,0.249,ON,North
2025-05-01 14:30:00,HH008,228.74,0.022,ON,North
2025-05-01 14:30:00,HH009,234.57,0.41,ON,North
2025-05-01 14:40:00,HH000,227.95,0.373,OFF,South
2025-05-01 14:40:00,HH001,227.93,0.005,ON,North
2025-05-01 14:40:00,HH002,229.79,0.008,ON,East
2025-05-01 14:40:00,HH003,236.56,0.001,ON,North
2025-05-01 14:40:00,HH004,229.17,0.084,ON,North
2025-05-01 14:40:00,HH005,226.16,0.019,OFF,West
2025-05-01 14:40:00,HH006,232.91,0.232,OFF,North
2025-05-01 14:40:00,HH007,228.47,0.402,ON,North
2025-05-01 14:40:00,HH008,227.07,0.261,ON,West
2025-05-01 14:40:00,HH009,233.68,0.439,ON,South
2025-05-01 14:50:00,HH000,228.3,0.298,ON,North
2025-05-01 14:50:00,HH001,232.59,0.333,ON,West
2025-05-01 14:50:00,HH002,225.64,0.227,ON,North
2025-05-01 14:50:00,HH003,232.67,0.346,OFF,North
2025-05-01 14:50:00,HH004,231.86,0.014,ON,South
2025-05-01 14:50:00,HH005,230.55,0.178,ON,West
2025-05-01 14:50:00,HH006,227.66,0.533,ON,West
2025-05-01 14:50:00,HH007,231.23,0.003,ON,West
2025-05-01 14:50:00,HH008,230.89,0.009,ON,West
2025-05-01 14:50:00,HH009,231.33,0.17,ON,South
2025-05-01 15:00:00,HH000,230.57,0.071,ON,East
2025-05-01 15:00:00,HH001,233.62,0.02,OFF,East
2025-05-01 15:00:00,HH002,227.25,0.022,ON,South
2025-05-01 15:00:00,HH003,223.94,0.213,ON,West
2025-05-01 15:00:00,HH004,227.79,0.035,ON,West
2025-05-01 15:00:00,HH005,230.78,0.142,ON,South
2025-05-01 15:00:00,HH006,228.09,0.243,ON,North
2025-05-01 15:00:00,HH007,224.39,0.01,ON,West
2025-05-01 15:00:00,HH008,226.5,0.021,ON,South
2025-05-01 15:00:00,HH009,231.07,0.105,ON,South
2025-05-01 15:10:00,HH000,231.3,0.31,ON,West
2025-05-01 15:10:00,HH001,229.56,0.299,ON,East
2025-05-01 15:10:00,HH002,231.37,0.283,ON,East
2025-05-01 15:10:00,HH003,231.83,0.656,OFF,West
2025-05-01 15:10:00,HH004,226.64,0.0,ON,South
2025-05-01 15:10:00,HH005,232.28,0.056,ON,South
2025-05-01 15:10:00,HH006,230.84,0.039,ON,East
2025-05-01 15:10:00,HH007,233.04,0.15,ON,South
2025-05-01 15:10:00,HH008,224.98,0.708,ON,South
2025-05-01 15:10:00,HH009,234.5,0.889,ON,South
2025-05-01 15:20:00,HH000,223.97,0.186,ON,North
2025-05-01 15:20:00,HH001,228.92,0.419,ON,East
2025-05-01 15:20:00,HH002,235.06,0.237,ON,West
2025-05-01 15:20:00,HH003,235.13,0.23,ON,East
2025-05-01 15:20:00,HH004,231.16,0.131,OFF,East
